 Date__(UT)__HR:MN     R.A._____(ICRF)_____DEC      Illu%  Ang-diam                r        rdot             delta      deldot     S-O-T /r     S-T-O  App_Lon_Sun
******************************************************************************************************************************************************************
$$SOE
 2023-Apr-16 00:00     06 46 44.55 +24 55 14.0   90.53009  5.856305   1.655996676371   0.7614905  1.59918242668640  16.4839974   75.1681 /T   35.8466   51.4475683
 2023-Apr-17 00:00     06 49 03.59 +24 52 00.8   90.57427  5.821694   1.656431700229   0.7450363  1.60868994425261  16.4380922   74.7177 /T   35.7601   51.8891323
 2023-Apr-18 00:00     06 51 22.96 +24 48 39.8   90.61931  5.787586   1.656857211260   0.7285466  1.61817047571380  16.3905427   74.2694 /T   35.6717   52.3304671
 2023-Apr-19 00:00     06 53 42.63 +24 45 10.7   90.66519  5.753974   1.657273189232   0.7120222  1.62762305921884  16.3413159   73.8232 /T   35.5815   52.7715781
 2023-Apr-20 00:00     06 56 02.59 +24 41 33.8   90.71190  5.720851   1.657679614404   0.6954641  1.63704672957275  16.2904332   73.3791 /T   35.4895   53.2124703
 2023-Apr-21 00:00     06 58 22.84 +24 37 48.8   90.75939  5.688210   1.658076467522   0.6788731  1.64644054886636  16.2379660   72.9371 /T   35.3956   53.6531491
 2023-Apr-22 00:00     07 00 43.35 +24 33 55.9   90.80765  5.656045   1.658463729822   0.6622500  1.65580363191143  16.1840229   72.4972 /T   35.3001   54.0936197
 2023-Apr-23 00:00     07 03 04.11 +24 29 54.9   90.85664  5.624348   1.658841383025   0.6455957  1.66513516290134  16.1287329   72.0594 /T   35.2029   54.5338874
 2023-Apr-24 00:00     07 05 25.11 +24 25 45.8   90.90635  5.593113   1.659209409335   0.6289110  1.67443440248400  16.0722294   71.6235 /T   35.1040   54.9739575
 2023-Apr-25 00:00     07 07 46.33 +24 21 28.6   90.95674  5.562331   1.659567791445   0.6121968  1.68370068694318  16.0146393   71.1897 /T   35.0035   55.4138351
 2023-Apr-26 00:00     07 10 07.75 +24 17 03.4   91.00779  5.531995   1.659916512524   0.5954539  1.69293342250594  15.9560775   70.7578 /T   34.9014   55.8535256
 2023-Apr-27 00:00     07 12 29.37 +24 12 30.0   91.05947  5.502099   1.660255556225   0.5786830  1.70213207784411  15.8966455   70.3279 /T   34.7978   56.2930341
 2023-Apr-28 00:00     07 14 51.18 +24 07 48.5   91.11176  5.472635   1.660584906678   0.5618851  1.71129617709370  15.8364343   69.8999 /T   34.6927   56.7323658
 2023-Apr-29 00:00     07 17 13.14 +24 02 58.8   91.16463  5.443596   1.660904548494   0.5450610  1.72042529473127  15.7755281   69.4737 /T   34.5861   57.1715260
 2023-Apr-30 00:00     07 19 35.26 +23 58 01.0   91.21806  5.414974   1.661214466761   0.5282114  1.72951905275203  15.7140078   69.0494 /T   34.4782   57.6105199
 2023-May-01 00:00     07 21 57.53 +23 52 55.1   91.27202  5.386761   1.661514647044   0.5113373  1.73857711988189  15.6519547   68.6268 /T   34.3688   58.0493529
 2023-May-02 00:00     07 24 19.92 +23 47 41.1   91.32650  5.358952   1.661805075383   0.4944395  1.74759921197369  15.5894506   68.2060 /T   34.2581   58.4880302
 2023-May-03 00:00     07 26 42.44 +23 42 18.9   91.38147  5.331538   1.662085738292   0.4775187  1.75658509222656  15.5265770   67.7869 /T   34.1461   58.9265569
 2023-May-04 00:00     07 29 05.06 +23 36 48.6   91.43692  5.304512   1.662356622758   0.4605758  1.76553456944301  15.4634093   67.3695 /T   34.0327   59.3649383
 2023-May-05 00:00     07 31 27.78 +23 31 10.2   91.49282  5.277868   1.662617716240   0.4436115  1.77444749234799  15.4000086   66.9537 /T   33.9181   59.8031796
 2023-May-06 00:00     07 33 50.59 +23 25 23.7   91.54916  5.251598   1.662869006669   0.4266268  1.78332373828659  15.3364111   66.5395 /T   33.8023   60.2412859
 2023-May-07 00:00     07 36 13.48 +23 19 29.0   91.60593  5.225696   1.663110482445   0.4096224  1.79216319561230  15.2726171   66.1269 /T   33.6852   60.6792627
 2023-May-08 00:00     07 38 36.45 +23 13 26.3   91.66310  5.200154   1.663342132439   0.3925992  1.80096574073283  15.2085841   65.7158 /T   33.5669   61.1171150
 2023-May-09 00:00     07 40 59.49 +23 07 15.5   91.72067  5.174967   1.663563945990   0.3755579  1.80973121261175  15.1442255   65.3062 /T   33.4475   61.5548482
 2023-May-10 00:00     07 43 22.58 +23 00 56.7   91.77862  5.150129   1.663775912907   0.3584994  1.81845938873078  15.0794166   64.8980 /T   33.3268   61.9924676
 2023-May-11 00:00     07 45 45.74 +22 54 29.7   91.83695  5.125633   1.663978023464   0.3414245  1.82714996645918  15.0140069   64.4913 /T   33.2050   62.4299782
 2023-May-12 00:00     07 48 08.94 +22 47 54.8   91.89564  5.101475   1.664170268399   0.3243339  1.83580255247509  14.9478355   64.0860 /T   33.0820   62.8673852
 2023-May-13 00:00     07 50 32.20 +22 41 11.8   91.95469  5.077649   1.664352638917   0.3072285  1.84441666104585  14.8807457   63.6821 /T   32.9579   63.3046940
 2023-May-14 00:00     07 52 55.50 +22 34 20.7   92.01409  5.054151   1.664525126690   0.2901091  1.85299172046684  14.8125985   63.2796 /T   32.8326   63.7419096
 2023-May-15 00:00     07 55 18.83 +22 27 21.7   92.07381  5.030977   1.664687723853   0.2729764  1.86152708621771  14.7432822   62.8785 /T   32.7062   64.1790375
 2023-May-16 00:00     07 57 42.20 +22 20 14.6   92.13386  5.008123   1.664840423001   0.2558314  1.87002205925477  14.6727207   62.4788 /T   32.5786   64.6160828
 2023-May-17 00:00     08 00 05.59 +22 12 59.5   92.19422  4.985584   1.664983217197   0.2386748  1.87847590785551  14.6008776   62.0804 /T   32.4500   65.0530507
 2023-May-18 00:00     08 02 29.00 +22 05 36.5   92.25487  4.963358   1.665116099962   0.2215074  1.88688789122460  14.5277577   61.6834 /T   32.3202   65.4899465
 2023-May-19 00:00     08 04 52.42 +21 58 05.6   92.31580  4.941440   1.665239065282   0.2043299  1.89525728269129  14.4534041   61.2878 /T   32.1894   65.9267753
 2023-May-20 00:00     08 07 15.85 +21 50 26.7   92.37700  4.919827   1.665352107600   0.1871433  1.90358339011940  14.3778920   60.8935 /T   32.0576   66.3635424
 2023-May-21 00:00     08 09 39.27 +21 42 40.0   92.43844  4.898514   1.665455221822   0.1699481  1.91186557147114  14.3013180   60.5006 /T   31.9247   66.8002529
 2023-May-22 00:00     08 12 02.68 +21 34 45.4   92.50011  4.877498   1.665548403312   0.1527454  1.92010324439196  14.2237903   60.1090 /T   31.7908   67.2369122
 2023-May-23 00:00     08 14 26.07 +21 26 43.0   92.56200  4.856775   1.665631647898   0.1355359  1.92829588992596  14.1454189   59.7188 /T   31.6560   67.6735254
 2023-May-24 00:00     08 16 49.44 +21 18 32.8   92.62408  4.836342   1.665704951865   0.1183204  1.93644305157113  14.0663093   59.3299 /T   31.5202   68.1100978
 2023-May-25 00:00     08 19 12.77 +21 10 14.9   92.68635  4.816193   1.665768311959   0.1010996  1.94454433149844  13.9865590   58.9423 /T   31.3835   68.5466346
 2023-May-26 00:00     08 21 36.06 +21 01 49.3   92.74878  4.796324   1.665821725382   0.0838744  1.95259938582008  13.9062574   58.5560 /T   31.2458   68.9831410
 2023-May-27 00:00     08 23 59.31 +20 53 16.1   92.81136  4.776733   1.665865189797   0.0666456  1.96060792044356  13.8254878   58.1709 /T   31.1073   69.4196221
 2023-May-28 00:00     08 26 22.50 +20 44 35.3   92.87408  4.757414   1.665898703325   0.0494138  1.96856968850229  13.7443311   57.7871 /T   30.9680   69.8560833
 2023-May-29 00:00     08 28 45.63 +20 35 47.0   92.93691  4.738363   1.665922264544   0.0321801  1.97648448975666  13.6628686   57.4045 /T   30.8278   70.2925296
 2023-May-30 00:00     08 31 08.69 +20 26 51.2   92.99986  4.719576   1.665935872495   0.0149450  1.98435217175137  13.5811846   57.0231 /T   30.6867   70.7289664
 2023-May-31 00:00     08 33 31.69 +20 17 47.9   93.06289  4.701048   1.665939526672  -0.0022904  1.99217263186094  13.4993672   56.6428 /T   30.5449   71.1653989
 2023-Jun-01 00:00     08 35 54.60 +20 08 37.3   93.12601  4.682777   1.665933227031  -0.0195256  1.99994581862085  13.4175046   56.2637 /T   30.4023   71.6018323
 2023-Jun-02 00:00     08 38 17.44 +19 59 19.3   93.18920  4.664757   1.665916973986  -0.0367596  2.00767173001207  13.3356780   55.8858 /T   30.2590   72.0382719
 2023-Jun-03 00:00     08 40 40.19 +19 49 54.1   93.25244  4.646983   1.665890768408  -0.0539917  2.01535040593218  13.2539490   55.5089 /T   30.1149   72.4747227
 2023-Jun-04 00:00     08 43 02.86 +19 40 21.6   93.31573  4.629453   1.665854611626  -0.0712211  2.02298191246840  13.1723441   55.1331 /T   29.9700   72.9111900
 2023-Jun-05 00:00     08 45 25.44 +19 30 42.0   93.37907  4.612162   1.665808505428  -0.0884470  2.03056631729225  13.0908402   54.7583 /T   29.8244   73.3476790
 2023-Jun-06 00:00     08 47 47.93 +19 20 55.2   93.44243  4.595105   1.665752452060  -0.1056687  2.03810365848176  13.0093576   54.3845 /T   29.6781   73.7841949
 2023-Jun-07 00:00     08 50 10.33 +19 11 01.4   93.50583  4.578279   1.665686454228  -0.1228852  2.04559391226344  12.9277637   54.0116 /T   29.5311   74.2207430
 2023-Jun-08 00:00     08 52 32.64 +19 01 00.5   93.56924  4.561681   1.665610515096  -0.1400958  2.05303696672376  12.8458893   53.6397 /T   29.3833   74.6573286
 2023-Jun-09 00:00     08 54 54.86 +18 50 52.6   93.63268  4.545308   1.665524638287  -0.1572997  2.06043260720376  12.7635519   53.2688 /T   29.2348   75.0939569
 2023-Jun-10 00:00     08 57 17.00 +18 40 37.7   93.69613  4.529156   1.665428827882  -0.1744962  2.06778051541105  12.6805785   52.8988 /T   29.0856   75.5306329
 2023-Jun-11 00:00     08 59 39.04 +18 30 15.9   93.75958  4.513223   1.665323088420  -0.1916844  2.07508028033655  12.5968233   52.5296 /T   28.9357   75.9673618
 2023-Jun-12 00:00     09 02 01.00 +18 19 47.3   93.82304  4.497507   1.665207424900  -0.2088636  2.08233141677999  12.5121761   52.1614 /T   28.7851   76.4041490
 2023-Jun-13 00:00     09 04 22.87 +18 09 11.8   93.88649  4.482005   1.665081842780  -0.2260329  2.08953338715399  12.4265656   51.7941 /T   28.6337   76.8409996
 2023-Jun-14 00:00     09 06 44.65 +17 58 29.6   93.94994  4.466716   1.664946347976  -0.2431915  2.09668562343657  12.3399575   51.4277 /T   28.4816   77.2779190
 2023-Jun-15 00:00     09 09 06.34 +17 47 40.6   94.01336  4.451638   1.664800946865  -0.2603387  2.10378754755759  12.2523505   51.0621 /T   28.3289   77.7149123
 2023-Jun-16 00:00     09 11 27.94 +17 36 45.0   94.07675  4.436767   1.664645646281  -0.2774736  2.11083858945860  12.1637728   50.6975 /T   28.1754   78.1519847
 2023-Jun-17 00:00     09 13 49.44 +17 25 42.8   94.14010  4.422104   1.664480453521  -0.2945955  2.11783820245161  12.0742763   50.3338 /T   28.0213   78.5891415
 2023-Jun-18 00:00     09 16 10.85 +17 14 34.0   94.20341  4.407644   1.664305376336  -0.3117036  2.12478587555897  11.9839317   49.9710 /T   27.8665   79.0263877
 2023-Jun-19 00:00     09 18 32.17 +17 03 18.8   94.26665  4.393387   1.664120422939  -0.3287970  2.13168114254191  11.8928223   49.6090 /T   27.7111   79.4637287
 2023-Jun-20 00:00     09 20 53.38 +16 51 57.1   94.32983  4.379330   1.663925601999  -0.3458751  2.13852358750679  11.8010382   49.2480 /T   27.5550   79.9011697
 2023-Jun-21 00:00     09 23 14.50 +16 40 29.1   94.39292  4.365471   1.663720922649  -0.3629369  2.14531284733138  11.7086713   48.8878 /T   27.3983   80.3387158
 2023-Jun-22 00:00     09 25 35.51 +16 28 54.9   94.45593  4.351807   1.663506394481  -0.3799817  2.15204861156179  11.6158117   48.5285 /T   27.2410   80.7763724
 2023-Jun-23 00:00     09 27 56.42 +16 17 14.4   94.51883  4.338337   1.663282027545  -0.3970086  2.15873062074696  11.5225457   48.1701 /T   27.0831   81.2141447
 2023-Jun-24 00:00     09 30 17.22 +16 05 27.8   94.58161  4.325057   1.663047832354  -0.4140170  2.16535866430145  11.4289563   47.8126 /T   26.9247   81.6520379
 2023-Jun-25 00:00     09 32 37.92 +15 53 35.1   94.64428  4.311966   1.662803819882  -0.4310059  2.17193257890331  11.3351246   47.4558 /T   26.7656   82.0900572
 2023-Jun-26 00:00     09 34 58.51 +15 41 36.5   94.70682  4.299061   1.662550001566  -0.4479746  2.17845224817502  11.2411326   47.1000 /T   26.6061   82.5282077
 2023-Jun-27 00:00     09 37 18.99 +15 29 32.0   94.76921  4.286340   1.662286389309  -0.4649224  2.18491760399313  11.1470658   46.7449 /T   26.4460   82.9664947
 2023-Jun-28 00:00     09 39 39.36 +15 17 21.6   94.83145  4.273800   1.662012995480  -0.4818482  2.19132862921623  11.0530153   46.3907 /T   26.2854   83.4049235
 2023-Jun-29 00:00     09 41 59.63 +15 05 05.4   94.89353  4.261438   1.661729832919  -0.4987515  2.19768536086541  10.9590773   46.0372 /T   26.1243   83.8434993
 2023-Jun-30 00:00     09 44 19.78 +14 52 43.6   94.95545  4.249252   1.661436914935  -0.5156312  2.20398789182076  10.8653477   45.6845 /T   25.9627   84.2822274
 2023-Jul-01 00:00     09 46 39.83 +14 40 16.2   95.01719  4.237239   1.661134255316  -0.5324866  2.21023636806853  10.7719122   45.3326 /T   25.8006   84.7211130
 2023-Jul-02 00:00     09 48 59.77 +14 27 43.3   95.07875  4.225397   1.660821868322  -0.5493170  2.21643097793900  10.6788285   44.9814 /T   25.6381   85.1601613
 2023-Jul-03 00:00     09 51 19.61 +14 15 04.8   95.14013  4.213722   1.660499768689  -0.5661214  2.22257193048201  10.5861073   44.6308 /T   25.4750   85.5993774
 2023-Jul-04 00:00     09 53 39.34 +14 02 21.0   95.20131  4.202212   1.660167971636  -0.5828990  2.22865942294141  10.4936951   44.2810 /T   25.3115   86.0387667
 2023-Jul-05 00:00     09 55 58.98 +13 49 31.9   95.26230  4.190865   1.659826492862  -0.5996490  2.23469360193246  10.4014707   43.9318 /T   25.1476   86.4783344
 2023-Jul-06 00:00     09 58 18.53 +13 36 37.4   95.32310  4.179679   1.659475348550  -0.6163706  2.24067452722920  10.3092585   43.5832 /T   24.9831   86.9180858
 2023-Jul-07 00:00     10 00 37.98 +13 23 37.8   95.38369  4.168651   1.659114555366  -0.6330629  2.24660214788672  10.2168561   43.2352 /T   24.8182   87.3580261
 2023-Jul-08 00:00     10 02 57.36 +13 10 32.9   95.44409  4.157780   1.658744130460  -0.6497250  2.25247629641633  10.1240673   42.8879 /T   24.6528   87.7981606
 2023-Jul-09 00:00     10 05 16.65 +12 57 23.0   95.50428  4.147064   1.658364091468  -0.6663562  2.25829670014314  10.0307273   42.5411 /T   24.4869   88.2384944
 2023-Jul-10 00:00     10 07 35.86 +12 44 07.9   95.56426  4.136502   1.657974456512  -0.6829555  2.26406300375171   9.9367159   42.1948 /T   24.3206   88.6790328
 2023-Jul-11 00:00     10 09 55.01 +12 30 47.9   95.62404  4.126092   1.657575244201  -0.6995223  2.26977479570375   9.8419580   41.8492 /T   24.1537   89.1197810
 2023-Jul-12 00:00     10 12 14.08 +12 17 23.0   95.68360  4.115835   1.657166473630  -0.7160555  2.27543163303796   9.7464186   41.5041 /T   23.9864   89.5607443
 2023-Jul-13 00:00     10 14 33.09 +12 03 53.2   95.74294  4.105727   1.656748164385  -0.7325544  2.28103306192215   9.6500937   41.1596 /T   23.8185   90.0019280
 2023-Jul-14 00:00     10 16 52.04 +11 50 18.6   95.80205  4.095770   1.656320336541  -0.7490181  2.28657863358812   9.5530037   40.8156 /T   23.6502   90.4433372
 2023-Jul-15 00:00     10 19 10.93 +11 36 39.2   95.86094  4.085961   1.655883010665  -0.7654457  2.29206791641613   9.4551869   40.4722 /T   23.4815   90.8849773
 2023-Jul-16 00:00     10 21 29.76 +11 22 55.3   95.91958  4.076299   1.655436207814  -0.7818364  2.29750050516607   9.3566956   40.1294 /T   23.3122   91.3268535
 2023-Jul-17 00:00     10 23 48.53 +11 09 06.7   95.97798  4.066784   1.654979949540  -0.7981893  2.30287602810984   9.2575931   39.7871 /T   23.1425   91.7689710
 2023-Jul-18 00:00     10 26 07.25 +10 55 13.7   96.03613  4.057414   1.654514257886  -0.8145037  2.30819415246824   9.1579506   39.4455 /T   22.9724   92.2113350
 2023-Jul-19 00:00     10 28 25.92 +10 41 16.2   96.09402  4.048188   1.654039155392  -0.8307786  2.31345458831096   9.0578447   39.1044 /T   22.8018   92.6539508
 2023-Jul-20 00:00     10 30 44.54 +10 27 14.4   96.15164  4.039105   1.653554665096  -0.8470131  2.31865709102240   8.9573554   38.7638 /T   22.6308   93.0968236
 2023-Jul-21 00:00     10 33 03.12 +10 13 08.4   96.20898  4.030164   1.653060810535  -0.8632065  2.32380146254558   8.8565638   38.4239 /T   22.4594   93.5399587
 2023-Jul-22 00:00     10 35 21.65 +09 58 58.2   96.26605  4.021362   1.652557615744  -0.8793578  2.32888755180544   8.7555513   38.0845 /T   22.2876   93.9833615
 2023-Jul-23 00:00     10 37 40.14 +09 44 43.9   96.32282  4.012699   1.652045105259  -0.8954661  2.33391525488073   8.6544000   37.7457 /T   22.1154   94.4270371
 2023-Jul-24 00:00     10 39 58.58 +09 30 25.7   96.37931  4.004174   1.651523304124  -0.9115306  2.33888451555801   8.5531932   37.4074 /T   21.9429   94.8709907
 2023-Jul-25 00:00     10 42 17.00 +09 16 03.5   96.43549  3.995784   1.650992237882  -0.9275505  2.34379532681019   8.4520182   37.0697 /T   21.7699   95.3152276
 2023-Jul-26 00:00     10 44 35.37 +09 01 37.5   96.49136  3.987529   1.650451932585  -0.9435248  2.34864773344968   8.3509677   36.7325 /T   21.5966   95.7597530
 2023-Jul-27 00:00     10 46 53.72 +08 47 07.8   96.54691  3.979406   1.649902414793  -0.9594527  2.35344183565647   8.2501405   36.3959 /T   21.4230   96.2045722
 2023-Jul-28 00:00     10 49 12.03 +08 32 34.4   96.60215  3.971414   1.649343711574  -0.9753333  2.35817779222028   8.1496400   36.0597 /T   21.2490   96.6496904
 2023-Jul-29 00:00     10 51 30.33 +08 17 57.5   96.65706  3.963551   1.648775850512  -0.9911656  2.36285582118154   8.0495665   35.7241 /T   21.0747   97.0951131
 2023-Jul-30 00:00     10 53 48.60 +08 03 17.1   96.71163  3.955816   1.648198859703  -1.0069488  2.36747619437798   7.9500029   35.3890 /T   20.9001   97.5408453
 2023-Jul-31 00:00     10 56 06.86 +07 48 33.3   96.76588  3.948206   1.647612767759  -1.0226821  2.37203922193359   7.8509950   35.0543 /T   20.7251   97.9868924
 2023-Aug-01 00:00     10 58 25.11 +07 33 46.2   96.81978  3.940720   1.647017603807  -1.0383644  2.37654522412594   7.7525289   34.7201 /T   20.5498   98.4332595
 2023-Aug-02 00:00     11 00 43.35 +07 18 55.8   96.87335  3.933356   1.646413397494  -1.0539949  2.38099449218125   7.6545167   34.3864 /T   20.3742   98.8799519
 2023-Aug-03 00:00     11 03 01.59 +07 04 02.3   96.92657  3.926113   1.645800178989  -1.0695728  2.38538724542441   7.5567996   34.0530 /T   20.1983   99.3269749
 2023-Aug-04 00:00     11 05 19.85 +06 49 05.6   96.97945  3.918989   1.645177978984  -1.0850971  2.38972359640263   7.4591722   33.7200 /T   20.0220   99.7743337
 2023-Aug-05 00:00     11 07 38.12 +06 34 05.9   97.03198  3.911983   1.644546828693  -1.1005668  2.39400353429142   7.3614192   33.3874 /T   19.8454  100.2220337
 2023-Aug-06 00:00     11 09 56.41 +06 19 03.2   97.08417  3.905093   1.643906759858  -1.1159811  2.39822692991719   7.2633510   33.0551 /T   19.6685  100.6700801
 2023-Aug-07 00:00     11 12 14.74 +06 03 57.5   97.13601  3.898320   1.643257804753  -1.1313390  2.40239355756635   7.1648252   32.7232 /T   19.4912  101.1184781
 2023-Aug-08 00:00     11 14 33.10 +05 48 49.0   97.18750  3.891663   1.642599996179  -1.1466397  2.40650312443230   7.0657515   32.3916 /T   19.3136  101.5672331
 2023-Aug-09 00:00     11 16 51.50 +05 33 37.8   97.23864  3.885121   1.641933367472  -1.1618822  2.41055529935581   6.9660855   32.0604 /T   19.1356  102.0163501
 2023-Aug-10 00:00     11 19 09.96 +05 18 23.8   97.28942  3.878694   1.641257952502  -1.1770656  2.41454973613598   6.8658177   31.7295 /T   18.9572  102.4658344
 2023-Aug-11 00:00     11 21 28.46 +05 03 07.1   97.33985  3.872381   1.640573785674  -1.1921889  2.41848609027956   6.7649619   31.3990 /T   18.7785  102.9156915
